graph_id,src_id,dst_id,label,train_mask,val_mask,test_mask
0,265,533,0,True,False,False
0,265,253,0,True,False,False
0,253,265,0,True,False,False
0,484,86,0,True,False,False
0,86,484,0,True,False,False
0,3,484,0,True,False,False
0,484,3,0,True,False,False
0,484,527,0,True,False,False
0,527,484,0,True,False,False
0,464,294,0,True,False,False
0,294,464,0,True,False,False
0,294,377,0,True,False,False
0,377,294,0,True,False,False
0,294,434,0,True,False,False
0,434,294,0,True,False,False
0,553,170,0,True,False,False
0,170,553,0,True,False,False
0,553,388,0,True,False,False
0,388,553,0,True,False,False
0,253,553,0,True,False,False
0,553,253,0,True,False,False
0,170,419,0,True,False,False
0,419,170,0,True,False,False
0,170,386,0,True,False,False
0,386,170,0,True,False,False
0,34,148,0,True,False,False
0,148,34,0,True,False,False
0,148,155,0,True,False,False
0,155,148,0,True,False,False
0,148,3,0,True,False,False
0,3,148,0,True,False,False
0,3,422,0,True,False,False
0,422,3,0,True,False,False
0,552,281,0,True,False,False
0,281,552,0,True,False,False
0,552,286,0,True,False,False
0,286,552,0,True,False,False
0,552,336,0,True,False,False
0,336,552,0,True,False,False
0,552,0,0,True,False,False
0,0,552,0,True,False,False
0,50,552,0,True,False,False
0,552,50,0,True,False,False
0,329,543,0,True,False,False
0,543,329,0,True,False,False
0,399,329,0,True,False,False
0,329,399,0,True,False,False
0,329,70,0,True,False,False
0,70,329,0,True,False,False
0,329,56,0,True,False,False
0,56,329,0,True,False,False
0,329,68,0,True,False,False
0,68,329,0,True,False,False
0,253,495,0,True,False,False
0,495,253,0,True,False,False
0,287,245,0,True,False,False
0,245,287,0,True,False,False
0,471,287,0,True,False,False
0,287,471,0,True,False,False
0,287,436,0,True,False,False
0,436,287,0,True,False,False
0,287,178,0,True,False,False
0,178,287,0,True,False,False
0,287,398,0,True,False,False
0,398,287,0,True,False,False
0,419,151,0,True,False,False
0,151,419,0,True,False,False
0,419,255,0,True,False,False
0,255,419,0,True,False,False
0,87,344,0,True,False,False
0,344,87,0,True,False,False
0,87,466,0,True,False,False
0,466,87,0,True,False,False
0,486,87,0,True,False,False
0,87,486,0,True,False,False
0,87,238,0,True,False,False
0,238,87,0,True,False,False
0,70,362,0,True,False,False
0,362,70,0,True,False,False
0,70,177,0,True,False,False
0,177,70,0,True,False,False
0,70,293,0,True,False,False
0,293,70,0,True,False,False
0,70,199,0,True,False,False
0,199,70,0,True,False,False
0,177,29,0,True,False,False
0,29,177,0,True,False,False
0,177,126,0,True,False,False
0,126,177,0,True,False,False
0,177,116,0,True,False,False
0,116,177,0,True,False,False
0,177,50,0,True,False,False
0,50,177,0,True,False,False
0,50,48,0,True,False,False
0,48,50,0,True,False,False
0,50,61,0,True,False,False
0,61,50,0,True,False,False
0,50,531,0,True,False,False
0,531,50,0,True,False,False
0,377,499,0,True,False,False
0,499,377,0,True,False,False
0,367,124,0,True,False,False
0,124,367,0,True,False,False
0,367,523,0,True,False,False
0,523,367,0,True,False,False
0,367,471,0,True,False,False
0,471,367,0,True,False,False
0,0,367,0,True,False,False
0,367,0,0,True,False,False
0,367,6,0,True,False,False
0,6,367,0,True,False,False
0,471,549,0,True,False,False
0,549,471,0,True,False,False
0,471,321,0,True,False,False
0,321,471,0,True,False,False
0,471,339,0,True,False,False
0,339,471,0,True,False,False
0,448,517,0,True,False,False
0,517,448,0,True,False,False
0,448,385,0,True,False,False
0,385,448,0,True,False,False
0,10,448,0,True,False,False
0,448,10,0,True,False,False
0,255,213,0,True,False,False
0,213,255,0,True,False,False
0,255,144,0,True,False,False
0,144,255,0,True,False,False
0,0,83,0,True,False,False
0,83,0,0,True,False,False
0,0,224,0,True,False,False
0,224,0,0,True,False,False
0,0,47,0,True,False,False
0,47,0,0,True,False,False
0,385,73,0,True,False,False
0,73,385,0,True,False,False
0,436,395,0,True,False,False
0,395,436,0,True,False,False
0,436,107,0,True,False,False
0,107,436,0,True,False,False
0,436,437,0,True,False,False
0,437,436,0,True,False,False
0,436,121,0,True,False,False
0,121,436,0,True,False,False
0,272,481,0,True,False,False
0,481,272,0,True,False,False
0,272,114,0,True,False,False
0,114,272,0,True,False,False
0,2,249,0,True,False,False
0,249,2,0,True,False,False
0,527,2,0,True,False,False
0,2,527,0,True,False,False
0,2,274,0,True,False,False
0,274,2,0,True,False,False
0,274,319,0,True,False,False
0,319,274,0,True,False,False
0,274,534,0,True,False,False
0,534,274,0,True,False,False
0,399,406,0,True,False,False
0,406,399,0,True,False,False
0,96,399,0,True,False,False
0,399,96,0,True,False,False
0,399,223,0,True,False,False
0,223,399,0,True,False,False
0,399,290,0,True,False,False
0,290,399,0,True,False,False
0,527,393,0,True,False,False
0,393,527,0,True,False,False
0,481,34,0,True,False,False
0,34,481,0,True,False,False
0,34,111,0,True,False,False
0,111,34,0,True,False,False
0,10,384,0,True,False,False
0,384,10,0,True,False,False
0,534,10,0,True,False,False
0,10,534,0,True,False,False
0,534,129,0,True,False,False
0,129,534,0,True,False,False
0,481,409,0,True,False,False
0,409,481,0,True,False,False
0,533,383,0,True,False,False
0,383,533,0,True,False,False
0,96,404,0,True,False,False
0,404,96,0,True,False,False
0,96,314,0,True,False,False
0,314,96,0,True,False,False
0,96,173,0,True,False,False
0,173,96,0,True,False,False
0,486,262,0,True,False,False
0,262,486,0,True,False,False
0,486,544,0,True,False,False
0,544,486,0,True,False,False
0,395,486,0,True,False,False
0,486,395,0,True,False,False
0,486,160,0,True,False,False
0,160,486,0,True,False,False
0,395,204,0,True,False,False
0,204,395,0,True,False,False
0,395,440,0,True,False,False
0,440,395,0,True,False,False
0,395,109,0,True,False,False
0,109,395,0,True,False,False
0,194,531,0,True,False,False
0,531,194,0,True,False,False
0,194,71,0,True,False,False
0,71,194,0,True,False,False
0,135,194,0,True,False,False
0,194,135,0,True,False,False
0,347,79,0,True,False,False
0,79,347,0,True,False,False
0,54,347,0,True,False,False
0,347,54,0,True,False,False
0,347,178,0,True,False,False
0,178,347,0,True,False,False
0,165,523,0,True,False,False
0,523,165,0,True,False,False
0,165,54,0,True,False,False
0,54,165,0,True,False,False
0,99,165,0,True,False,False
0,165,99,0,True,False,False
0,370,114,0,True,False,False
0,114,370,0,True,False,False
0,114,409,0,True,False,False
0,409,114,0,True,False,False
0,114,36,0,True,False,False
0,36,114,0,True,False,False
0,384,517,0,True,False,False
0,517,384,0,True,False,False
0,129,384,0,True,False,False
0,384,129,0,True,False,False
0,384,490,0,True,False,False
0,490,384,0,True,False,False
0,86,393,0,True,False,False
0,393,86,0,True,False,False
0,393,212,0,True,False,False
0,212,393,0,True,False,False
0,393,249,0,True,False,False
0,249,393,0,True,False,False
0,249,319,0,True,False,False
0,319,249,0,True,False,False
0,249,548,0,True,False,False
0,548,249,0,True,False,False
0,517,73,0,True,False,False
0,73,517,0,True,False,False
0,73,502,0,True,False,False
0,502,73,0,True,False,False
0,73,210,0,True,False,False
0,210,73,0,True,False,False
0,511,543,0,True,False,False
0,543,511,0,True,False,False
0,242,511,0,True,False,False
0,511,242,0,True,False,False
0,511,309,0,True,False,False
0,309,511,0,True,False,False
0,499,370,0,True,False,False
0,370,499,0,True,False,False
0,434,499,0,True,False,False
0,499,434,0,True,False,False
0,499,67,0,True,False,False
0,67,499,0,True,False,False
0,409,489,0,True,False,False
0,489,409,0,True,False,False
0,409,111,0,True,False,False
0,111,409,0,True,False,False
0,498,445,0,True,False,False
0,445,498,0,True,False,False
0,445,238,0,True,False,False
0,238,445,0,True,False,False
0,422,86,0,True,False,False
0,86,422,0,True,False,False
0,86,100,0,True,False,False
0,100,86,0,True,False,False
0,370,208,0,True,False,False
0,208,370,0,True,False,False
0,309,293,0,True,False,False
0,293,309,0,True,False,False
0,309,135,0,True,False,False
0,135,309,0,True,False,False
0,434,106,0,True,False,False
0,106,434,0,True,False,False
0,111,155,0,True,False,False
0,155,111,0,True,False,False
0,155,422,0,True,False,False
0,422,155,0,True,False,False
0,155,228,0,True,False,False
0,228,155,0,True,False,False
0,422,138,0,True,False,False
0,138,422,0,True,False,False
0,135,29,0,True,False,False
0,29,135,0,True,False,False
0,498,544,0,True,False,False
0,544,498,0,True,False,False
0,32,498,0,True,False,False
0,498,32,0,True,False,False
0,319,129,0,True,False,False
0,129,319,0,True,False,False
0,129,158,0,True,False,False
0,158,129,0,True,False,False
0,517,195,0,True,False,False
0,195,517,0,True,False,False
0,111,545,0,True,False,False
0,545,111,0,True,False,False
0,54,321,0,True,False,False
0,321,54,0,True,False,False
0,242,406,0,True,False,False
0,406,242,0,True,False,False
0,144,242,0,True,False,False
0,242,144,0,True,False,False
0,71,99,0,True,False,False
0,99,71,0,True,False,False
0,99,224,0,True,False,False
0,224,99,0,True,False,False
0,71,336,0,True,False,False
0,336,71,0,True,False,False
0,319,521,0,True,False,False
0,521,319,0,True,False,False
0,144,404,0,True,False,False
0,404,144,0,True,False,False
0,79,32,0,True,False,False
0,32,79,0,True,False,False
0,79,121,0,True,False,False
0,121,79,0,True,False,False
0,32,204,0,True,False,False
0,204,32,0,True,False,False
0,238,305,0,True,False,False
0,305,238,0,True,False,False
0,544,238,0,True,False,False
0,238,544,0,True,False,False
0,151,189,0,True,False,False
0,189,151,0,True,False,False
0,386,151,0,True,False,False
0,151,386,0,True,False,False
0,151,213,0,True,False,False
0,213,151,0,True,False,False
0,106,30,0,True,False,False
0,30,106,0,True,False,False
0,106,67,0,True,False,False
0,67,106,0,True,False,False
0,503,303,0,True,False,False
0,303,503,0,True,False,False
0,525,503,0,True,False,False
0,503,525,0,True,False,False
0,299,503,0,True,False,False
0,503,299,0,True,False,False
0,503,237,0,True,False,False
0,237,503,0,True,False,False
0,503,156,0,True,False,False
0,156,503,0,True,False,False
0,526,95,0,True,False,False
0,95,526,0,True,False,False
0,299,526,0,True,False,False
0,526,299,0,True,False,False
0,526,41,0,True,False,False
0,41,526,0,True,False,False
0,237,526,0,True,False,False
0,526,237,0,True,False,False
0,507,526,0,True,False,False
0,526,507,0,True,False,False
0,275,495,0,True,False,False
0,495,275,0,True,False,False
0,495,483,0,True,False,False
0,483,495,0,True,False,False
0,495,388,0,True,False,False
0,388,495,0,True,False,False
0,388,318,0,True,False,False
0,318,388,0,True,False,False
0,388,386,0,True,False,False
0,386,388,0,True,False,False
0,29,531,0,True,False,False
0,531,29,0,True,False,False
0,531,336,0,True,False,False
0,336,531,0,True,False,False
0,531,515,0,True,False,False
0,515,531,0,True,False,False
0,291,278,0,True,False,False
0,278,291,0,True,False,False
0,291,328,0,True,False,False
0,328,291,0,True,False,False
0,299,344,0,True,False,False
0,344,299,0,True,False,False
0,299,359,0,True,False,False
0,359,299,0,True,False,False
0,299,381,0,True,False,False
0,381,299,0,True,False,False
0,299,356,0,True,False,False
0,356,299,0,True,False,False
0,299,101,0,True,False,False
0,101,299,0,True,False,False
0,299,270,0,True,False,False
0,270,299,0,True,False,False
0,299,459,0,True,False,False
0,459,299,0,True,False,False
0,299,303,0,True,False,False
0,303,299,0,True,False,False
0,299,254,0,True,False,False
0,254,299,0,True,False,False
0,299,525,0,True,False,False
0,525,299,0,True,False,False
0,299,108,0,True,False,False
0,108,299,0,True,False,False
0,299,205,0,True,False,False
0,205,299,0,True,False,False
0,299,40,0,True,False,False
0,40,299,0,True,False,False
0,299,53,0,True,False,False
0,53,299,0,True,False,False
0,299,262,0,True,False,False
0,262,299,0,True,False,False
0,299,103,0,True,False,False
0,103,299,0,True,False,False
0,299,292,0,True,False,False
0,292,299,0,True,False,False
0,299,76,0,True,False,False
0,76,299,0,True,False,False
0,299,256,0,True,False,False
0,256,299,0,True,False,False
0,299,345,0,True,False,False
0,345,299,0,True,False,False
0,299,460,0,True,False,False
0,460,299,0,True,False,False
0,463,299,0,True,False,False
0,299,463,0,True,False,False
0,299,142,0,True,False,False
0,142,299,0,True,False,False
0,299,266,0,True,False,False
0,266,299,0,True,False,False
0,299,279,0,True,False,False
0,279,299,0,True,False,False
0,299,95,0,True,False,False
0,95,299,0,True,False,False
0,299,126,0,True,False,False
0,126,299,0,True,False,False
0,299,88,0,True,False,False
0,88,299,0,True,False,False
0,299,41,0,True,False,False
0,41,299,0,True,False,False
0,299,268,0,True,False,False
0,268,299,0,True,False,False
0,299,453,0,True,False,False
0,453,299,0,True,False,False
0,299,360,0,True,False,False
0,360,299,0,True,False,False
0,299,157,0,True,False,False
0,157,299,0,True,False,False
0,299,48,0,True,False,False
0,48,299,0,True,False,False
0,299,107,0,True,False,False
0,107,299,0,True,False,False
0,299,307,0,True,False,False
0,307,299,0,True,False,False
0,299,286,0,True,False,False
0,286,299,0,True,False,False
0,299,476,0,True,False,False
0,476,299,0,True,False,False
0,299,146,0,True,False,False
0,146,299,0,True,False,False
0,299,438,0,True,False,False
0,438,299,0,True,False,False
0,299,27,0,True,False,False
0,27,299,0,True,False,False
0,299,414,0,True,False,False
0,414,299,0,True,False,False
0,299,536,0,True,False,False
0,536,299,0,True,False,False
0,299,501,0,True,False,False
0,501,299,0,True,False,False
0,299,237,0,True,False,False
0,237,299,0,True,False,False
0,299,227,0,True,False,False
0,227,299,0,True,False,False
0,299,277,0,True,False,False
0,277,299,0,True,False,False
0,299,408,0,True,False,False
0,408,299,0,True,False,False
0,299,206,0,True,False,False
0,206,299,0,True,False,False
0,299,440,0,True,False,False
0,440,299,0,True,False,False
0,299,45,0,True,False,False
0,45,299,0,True,False,False
0,299,317,0,True,False,False
0,317,299,0,True,False,False
0,299,431,0,True,False,False
0,431,299,0,True,False,False
0,299,424,0,True,False,False
0,424,299,0,True,False,False
0,299,173,0,True,False,False
0,173,299,0,True,False,False
0,299,140,0,True,False,False
0,140,299,0,True,False,False
0,299,382,0,True,False,False
0,382,299,0,True,False,False
0,299,25,0,True,False,False
0,25,299,0,True,False,False
0,299,235,0,True,False,False
0,235,299,0,True,False,False
0,299,62,0,True,False,False
0,62,299,0,True,False,False
0,299,284,0,True,False,False
0,284,299,0,True,False,False
0,299,23,0,True,False,False
0,23,299,0,True,False,False
0,299,340,0,True,False,False
0,340,299,0,True,False,False
0,299,372,0,True,False,False
0,372,299,0,True,False,False
0,299,147,0,True,False,False
0,147,299,0,True,False,False
0,299,332,0,True,False,False
0,332,299,0,True,False,False
0,299,267,0,True,False,False
0,267,299,0,True,False,False
0,299,120,0,True,False,False
0,120,299,0,True,False,False
0,299,18,0,True,False,False
0,18,299,0,True,False,False
0,299,478,0,True,False,False
0,478,299,0,True,False,False
0,299,337,0,True,False,False
0,337,299,0,True,False,False
0,299,283,0,True,False,False
0,283,299,0,True,False,False
0,299,290,0,True,False,False
0,290,299,0,True,False,False
0,299,6,0,True,False,False
0,6,299,0,True,False,False
0,299,68,0,True,False,False
0,68,299,0,True,False,False
0,299,47,0,True,False,False
0,47,299,0,True,False,False
0,299,371,0,True,False,False
0,371,299,0,True,False,False
0,299,339,0,True,False,False
0,339,299,0,True,False,False
0,299,398,0,True,False,False
0,398,299,0,True,False,False
0,299,75,0,True,False,False
0,75,299,0,True,False,False
0,299,156,0,True,False,False
0,156,299,0,True,False,False
0,299,69,0,True,False,False
0,69,299,0,True,False,False
0,299,202,0,True,False,False
0,202,299,0,True,False,False
0,299,479,0,True,False,False
0,479,299,0,True,False,False
0,299,199,0,True,False,False
0,199,299,0,True,False,False
0,299,473,0,True,False,False
0,473,299,0,True,False,False
0,299,26,0,True,False,False
0,26,299,0,True,False,False
0,41,243,0,True,False,False
0,243,41,0,True,False,False
0,237,41,0,True,False,False
0,41,237,0,True,False,False
0,41,372,0,True,False,False
0,372,41,0,True,False,False
0,41,478,0,True,False,False
0,478,41,0,True,False,False
0,237,372,0,True,False,False
0,372,237,0,True,False,False
0,372,140,0,True,False,False
0,140,372,0,True,False,False
0,372,141,0,True,False,False
0,141,372,0,True,False,False
0,372,267,0,True,False,False
0,267,372,0,True,False,False
0,523,321,0,True,False,False
0,321,523,0,True,False,False
0,321,176,0,True,False,False
0,176,321,0,True,False,False
0,321,178,0,True,False,False
0,178,321,0,True,False,False
0,121,204,0,True,False,False
0,204,121,0,True,False,False
0,121,522,0,True,False,False
0,522,121,0,True,False,False
0,178,121,0,True,False,False
0,121,178,0,True,False,False
0,204,544,0,True,False,False
0,544,204,0,True,False,False
0,544,259,0,True,False,False
0,259,544,0,True,False,False
0,336,9,0,True,False,False
0,9,336,0,True,False,False
0,336,224,0,True,False,False
0,224,336,0,True,False,False
0,383,275,0,True,False,False
0,275,383,0,True,False,False
0,275,539,0,True,False,False
0,539,275,0,True,False,False
0,404,406,0,True,False,False
0,406,404,0,True,False,False
0,404,260,0,True,False,False
0,260,404,0,True,False,False
0,213,404,0,True,False,False
0,404,213,0,True,False,False
0,543,293,0,True,False,False
0,293,543,0,True,False,False
0,293,29,0,True,False,False
0,29,293,0,True,False,False
0,293,64,0,True,False,False
0,64,293,0,True,False,False
0,224,421,0,True,False,False
0,421,224,0,True,False,False
0,224,523,0,True,False,False
0,523,224,0,True,False,False
0,523,39,0,True,False,False
0,39,523,0,True,False,False
0,507,451,0,True,False,False
0,451,507,0,True,False,False
0,507,243,0,True,False,False
0,243,507,0,True,False,False
0,525,303,0,True,False,False
0,303,525,0,True,False,False
0,463,525,0,True,False,False
0,525,463,0,True,False,False
0,502,383,0,True,False,False
0,383,502,0,True,False,False
0,502,216,0,True,False,False
0,216,502,0,True,False,False
0,463,127,0,True,False,False
0,127,463,0,True,False,False
0,463,303,0,True,False,False
0,303,463,0,True,False,False
0,463,215,0,True,False,False
0,215,463,0,True,False,False
0,463,190,0,True,False,False
0,190,463,0,True,False,False
0,463,169,0,True,False,False
0,169,463,0,True,False,False
0,463,18,0,True,False,False
0,18,463,0,True,False,False
0,204,110,0,True,False,False
0,110,204,0,True,False,False
0,30,220,0,True,False,False
0,220,30,0,True,False,False
0,30,243,0,True,False,False
0,243,30,0,True,False,False
0,406,543,0,True,False,False
0,543,406,0,True,False,False
0,543,296,0,True,False,False
0,296,543,0,True,False,False
0,427,127,0,True,False,False
0,127,427,0,True,False,False
0,427,375,0,True,False,False
0,375,427,0,True,False,False
0,427,451,0,True,False,False
0,451,427,0,True,False,False
0,427,25,0,True,False,False
0,25,427,0,True,False,False
0,427,63,0,True,False,False
0,63,427,0,True,False,False
0,383,119,0,True,False,False
0,119,383,0,True,False,False
0,178,125,0,True,False,False
0,125,178,0,True,False,False
0,29,469,0,True,False,False
0,469,29,0,True,False,False
0,406,166,0,True,False,False
0,166,406,0,True,False,False
0,237,344,0,True,False,False
0,344,237,0,True,False,False
0,237,359,0,True,False,False
0,359,237,0,True,False,False
0,237,381,0,True,False,False
0,381,237,0,True,False,False
0,237,356,0,True,False,False
0,356,237,0,True,False,False
0,237,101,0,True,False,False
0,101,237,0,True,False,False
0,237,459,0,True,False,False
0,459,237,0,True,False,False
0,237,262,0,True,False,False
0,262,237,0,True,False,False
0,237,292,0,True,False,False
0,292,237,0,True,False,False
0,237,126,0,True,False,False
0,126,237,0,True,False,False
0,237,268,0,True,False,False
0,268,237,0,True,False,False
0,237,360,0,True,False,False
0,360,237,0,True,False,False
0,237,157,0,True,False,False
0,157,237,0,True,False,False
0,237,48,0,True,False,False
0,48,237,0,True,False,False
0,237,107,0,True,False,False
0,107,237,0,True,False,False
0,237,286,0,True,False,False
0,286,237,0,True,False,False
0,237,476,0,True,False,False
0,476,237,0,True,False,False
0,237,146,0,True,False,False
0,146,237,0,True,False,False
0,237,438,0,True,False,False
0,438,237,0,True,False,False
0,237,414,0,True,False,False
0,414,237,0,True,False,False
0,237,536,0,True,False,False
0,536,237,0,True,False,False
0,237,277,0,True,False,False
0,277,237,0,True,False,False
0,237,206,0,True,False,False
0,206,237,0,True,False,False
0,237,440,0,True,False,False
0,440,237,0,True,False,False
0,237,45,0,True,False,False
0,45,237,0,True,False,False
0,237,317,0,True,False,False
0,317,237,0,True,False,False
0,237,173,0,True,False,False
0,173,237,0,True,False,False
0,237,267,0,True,False,False
0,267,237,0,True,False,False
0,237,290,0,True,False,False
0,290,237,0,True,False,False
0,237,6,0,True,False,False
0,6,237,0,True,False,False
0,237,68,0,True,False,False
0,68,237,0,True,False,False
0,237,47,0,True,False,False
0,47,237,0,True,False,False
0,237,339,0,True,False,False
0,339,237,0,True,False,False
0,237,398,0,True,False,False
0,398,237,0,True,False,False
0,237,156,0,True,False,False
0,156,237,0,True,False,False
0,237,69,0,True,False,False
0,69,237,0,True,False,False
0,237,199,0,True,False,False
0,199,237,0,True,False,False
0,237,473,0,True,False,False
0,473,237,0,True,False,False
0,237,26,0,True,False,False
0,26,237,0,True,False,False
0,156,501,0,True,False,False
0,501,156,0,True,False,False
0,213,455,0,True,False,False
0,455,213,0,True,False,False
0,386,390,0,True,False,False
0,390,386,0,True,False,False
0,536,268,0,True,False,False
0,268,536,0,True,False,False
0,536,453,0,True,False,False
0,453,536,0,True,False,False
0,536,17,0,True,False,False
0,17,536,0,True,False,False
0,414,536,0,True,False,False
0,536,414,0,True,False,False
0,339,269,0,True,False,False
0,269,339,0,True,False,False
0,6,339,0,True,False,False
0,339,6,0,True,False,False
0,339,398,0,True,False,False
0,398,339,0,True,False,False
0,339,479,0,True,False,False
0,479,339,0,True,False,False
0,381,292,0,True,False,False
0,292,381,0,True,False,False
0,292,42,0,True,False,False
0,42,292,0,True,False,False
0,292,23,0,True,False,False
0,23,292,0,True,False,False
0,292,473,0,True,False,False
0,473,292,0,True,False,False
0,127,25,0,True,False,False
0,25,127,0,True,False,False
0,25,113,0,True,False,False
0,113,25,0,True,False,False
0,25,95,0,True,False,False
0,95,25,0,True,False,False
0,25,190,0,True,False,False
0,190,25,0,True,False,False
0,25,18,0,True,False,False
0,18,25,0,True,False,False
0,459,333,0,True,False,False
0,333,459,0,True,False,False
0,459,345,0,True,False,False
0,345,459,0,True,False,False
0,360,459,0,True,False,False
0,459,360,0,True,False,False
0,459,206,0,True,False,False
0,206,459,0,True,False,False
0,91,485,0,True,False,False
0,485,91,0,True,False,False
0,485,349,0,True,False,False
0,349,485,0,True,False,False
0,485,489,0,True,False,False
0,489,485,0,True,False,False
0,485,442,0,True,False,False
0,442,485,0,True,False,False
0,356,222,0,True,False,False
0,222,356,0,True,False,False
0,356,476,0,True,False,False
0,476,356,0,True,False,False
0,356,227,0,True,False,False
0,227,356,0,True,False,False
0,277,356,0,True,False,False
0,356,277,0,True,False,False
0,438,108,0,True,False,False
0,108,438,0,True,False,False
0,157,438,0,True,False,False
0,438,157,0,True,False,False
0,438,173,0,True,False,False
0,173,438,0,True,False,False
0,438,425,0,True,False,False
0,425,438,0,True,False,False
0,493,5,0,True,False,False
0,5,493,0,True,False,False
0,493,138,0,True,False,False
0,138,493,0,True,False,False
0,493,192,0,True,False,False
0,192,493,0,True,False,False
0,368,493,0,True,False,False
0,493,368,0,True,False,False
0,173,78,0,True,False,False
0,78,173,0,True,False,False
0,173,283,0,True,False,False
0,283,173,0,True,False,False
0,173,290,0,True,False,False
0,290,173,0,True,False,False
0,328,375,0,True,False,False
0,375,328,0,True,False,False
0,375,63,0,True,False,False
0,63,375,0,True,False,False
0,317,381,0,True,False,False
0,381,317,0,True,False,False
0,476,317,0,True,False,False
0,317,476,0,True,False,False
0,317,20,0,True,False,False
0,20,317,0,True,False,False
0,317,202,0,True,False,False
0,202,317,0,True,False,False
0,381,332,0,True,False,False
0,332,381,0,True,False,False
0,381,276,0,True,False,False
0,276,381,0,True,False,False
0,146,101,0,True,False,False
0,101,146,0,True,False,False
0,146,353,0,True,False,False
0,353,146,0,True,False,False
0,146,266,0,True,False,False
0,266,146,0,True,False,False
0,473,146,0,True,False,False
0,146,473,0,True,False,False
0,6,254,0,True,False,False
0,254,6,0,True,False,False
0,6,285,0,True,False,False
0,285,6,0,True,False,False
0,47,6,0,True,False,False
0,6,47,0,True,False,False
0,262,344,0,True,False,False
0,344,262,0,True,False,False
0,440,262,0,True,False,False
0,262,440,0,True,False,False
0,262,477,0,True,False,False
0,477,262,0,True,False,False
0,262,120,0,True,False,False
0,120,262,0,True,False,False
0,328,66,0,True,False,False
0,66,328,0,True,False,False
0,328,127,0,True,False,False
0,127,328,0,True,False,False
0,328,415,0,True,False,False
0,415,328,0,True,False,False
0,328,282,0,True,False,False
0,282,328,0,True,False,False
0,328,169,0,True,False,False
0,169,328,0,True,False,False
0,127,113,0,True,False,False
0,113,127,0,True,False,False
0,127,169,0,True,False,False
0,169,127,0,True,False,False
0,127,63,0,True,False,False
0,63,127,0,True,False,False
0,440,270,0,True,False,False
0,270,440,0,True,False,False
0,440,416,0,True,False,False
0,416,440,0,True,False,False
0,107,440,0,True,False,False
0,440,107,0,True,False,False
0,220,141,0,True,False,False
0,141,220,0,True,False,False
0,220,67,0,True,False,False
0,67,220,0,True,False,False
0,220,197,0,True,False,False
0,197,220,0,True,False,False
0,476,76,0,True,False,False
0,76,476,0,True,False,False
0,476,538,0,True,False,False
0,538,476,0,True,False,False
0,290,432,0,True,False,False
0,432,290,0,True,False,False
0,290,431,0,True,False,False
0,431,290,0,True,False,False
0,290,68,0,True,False,False
0,68,290,0,True,False,False
0,197,91,0,True,False,False
0,91,197,0,True,False,False
0,91,271,0,True,False,False
0,271,91,0,True,False,False
0,91,36,0,True,False,False
0,36,91,0,True,False,False
0,45,88,0,True,False,False
0,88,45,0,True,False,False
0,45,360,0,True,False,False
0,360,45,0,True,False,False
0,267,45,0,True,False,False
0,45,267,0,True,False,False
0,45,271,0,True,False,False
0,271,45,0,True,False,False
0,359,408,0,True,False,False
0,408,359,0,True,False,False
0,206,359,0,True,False,False
0,359,206,0,True,False,False
0,359,192,0,True,False,False
0,192,359,0,True,False,False
0,359,26,0,True,False,False
0,26,359,0,True,False,False
0,48,286,0,True,False,False
0,286,48,0,True,False,False
0,286,27,0,True,False,False
0,27,286,0,True,False,False
0,286,47,0,True,False,False
0,47,286,0,True,False,False
0,286,232,0,True,False,False
0,232,286,0,True,False,False
0,344,397,0,True,False,False
0,397,344,0,True,False,False
0,344,424,0,True,False,False
0,424,344,0,True,False,False
0,442,545,0,True,False,False
0,545,442,0,True,False,False
0,442,333,0,True,False,False
0,333,442,0,True,False,False
0,442,368,0,True,False,False
0,368,442,0,True,False,False
0,206,279,0,True,False,False
0,279,206,0,True,False,False
0,206,44,0,True,False,False
0,44,206,0,True,False,False
0,26,256,0,True,False,False
0,256,26,0,True,False,False
0,26,546,0,True,False,False
0,546,26,0,True,False,False
0,26,277,0,True,False,False
0,277,26,0,True,False,False
0,5,546,0,True,False,False
0,546,5,0,True,False,False
0,5,510,0,True,False,False
0,510,5,0,True,False,False
0,5,100,0,True,False,False
0,100,5,0,True,False,False
0,277,198,0,True,False,False
0,198,277,0,True,False,False
0,277,62,0,True,False,False
0,62,277,0,True,False,False
0,199,40,0,True,False,False
0,40,199,0,True,False,False
0,199,126,0,True,False,False
0,126,199,0,True,False,False
0,68,199,0,True,False,False
0,199,68,0,True,False,False
0,199,172,0,True,False,False
0,172,199,0,True,False,False
0,126,48,0,True,False,False
0,48,126,0,True,False,False
0,48,65,0,True,False,False
0,65,48,0,True,False,False
0,48,147,0,True,False,False
0,147,48,0,True,False,False
0,473,53,0,True,False,False
0,53,473,0,True,False,False
0,473,84,0,True,False,False
0,84,473,0,True,False,False
0,107,475,0,True,False,False
0,475,107,0,True,False,False
0,107,382,0,True,False,False
0,382,107,0,True,False,False
0,398,107,0,True,False,False
0,107,398,0,True,False,False
0,197,264,0,True,False,False
0,264,197,0,True,False,False
0,197,208,0,True,False,False
0,208,197,0,True,False,False
0,7,222,0,True,False,False
0,222,7,0,True,False,False
0,510,7,0,True,False,False
0,7,510,0,True,False,False
0,7,548,0,True,False,False
0,548,7,0,True,False,False
0,7,411,0,True,False,False
0,411,7,0,True,False,False
0,411,233,0,True,False,False
0,233,411,0,True,False,False
